ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Date_c,Year,Month,Day,Latitude_c,Longitude_c,Duration,sst,rhum,wspd,slp,cldc
AL101998,JEANNE,1998-09-28,1200,,HU,32.3,-39.6,75,980,1998-09-28,1998,9,28,32.3,-39.6,13,28.38778464018868,82.88539507001008,82.88539507001008,1012.6193635448125,4.973407787660755
AL101998,JEANNE,1998-09-28,1800,,HU,33.8,-38.4,80,977,1998-09-28,1998,9,28,33.8,-38.4,13,27.87909520694981,82.4246064458889,82.4246064458889,1012.1497922935888,5.316938140290755
AL101998,JEANNE,1998-09-29,0,,HU,35.0,-37.2,80,977,1998-09-29,1998,9,29,35.0,-37.2,13,26.552163295851038,82.835395313178,82.835395313178,1013.58883112846,5.75484337832195
AL101998,JEANNE,1998-09-29,600,,HU,35.8,-36.2,75,980,1998-09-29,1998,9,29,35.8,-36.2,13,26.685864176175986,84.20924451107062,84.20924451107062,1015.0834814816915,4.509573892618669
AL101998,JEANNE,1998-09-29,1200,,HU,36.2,-35.3,65,985,1998-09-29,1998,9,29,36.2,-35.3,13,25.039825320179055,84.99668222695517,84.99668222695517,1014.8994894082583,4.903787145030548
AL101998,JEANNE,1998-09-29,1800,,TS,36.6,-34.6,60,990,1998-09-29,1998,9,29,36.6,-34.6,13,25.7432671313681,83.21533271059697,83.21533271059697,1014.8538227936068,4.957513389011506
AL101998,JEANNE,1998-09-30,0,,TS,36.9,-33.4,50,997,1998-09-30,1998,9,30,36.9,-33.4,13,25.89338168910956,82.99657172533226,82.99657172533226,1014.948279891065,4.9176491280461905
AL101998,JEANNE,1998-09-30,600,,TS,37.2,-32.1,45,1000,1998-09-30,1998,9,30,37.2,-32.1,13,27.16922669326817,83.53556764960659,83.53556764960659,1012.9647408167805,5.1518835287160485
AL101998,JEANNE,1998-09-30,1200,,TS,37.6,-30.7,40,1002,1998-09-30,1998,9,30,37.6,-30.7,13,26.123444561636962,83.63355781249571,83.63355781249571,1016.6912284749484,4.70392735926086
AL101998,JEANNE,1998-09-30,1800,,TS,38.0,-29.4,35,1006,1998-09-30,1998,9,30,38.0,-29.4,13,23.47080354577091,84.92434347078341,84.92434347078341,1014.6527788534128,5.419210406151971
AL101998,JEANNE,1998-10-01,0,,EX,38.2,-28.0,30,1008,1998-10-01,1998,10,1,38.2,-28.0,13,21.217229415389554,78.8517991233084,78.8517991233084,1016.7834977307617,6.188886825051843
AL101998,JEANNE,1998-10-01,600,,EX,38.3,-26.3,30,1008,1998-10-01,1998,10,1,38.3,-26.3,13,21.387659299302808,76.8099696696276,76.8099696696276,1017.0612403238439,6.039780798152618
AL101998,JEANNE,1998-10-01,1200,,EX,38.5,-24.5,35,1006,1998-10-01,1998,10,1,38.5,-24.5,13,21.268846099822834,75.30479161926552,75.30479161926552,1019.281434465539,5.768821776463522
AL101998,JEANNE,1998-10-01,1800,,EX,38.7,-22.5,35,1005,1998-10-01,1998,10,1,38.7,-22.5,13,20.851692429611095,76.32482502223074,76.32482502223074,1020.1238925608734,5.843606908318571
AL101998,JEANNE,1998-10-02,0,,EX,38.8,-21.0,35,1003,1998-10-02,1998,10,2,38.8,-21.0,13,20.730977407913628,76.30515918976441,76.30515918976441,1020.5741217584995,5.808984604064363
AL101998,JEANNE,1998-10-02,600,,EX,38.9,-19.5,35,1003,1998-10-02,1998,10,2,38.9,-19.5,13,21.687177997503273,75.8067160466164,75.8067160466164,1017.9220076527502,6.454855683841073
AL101998,JEANNE,1998-10-02,1200,,EX,39.0,-18.2,40,1003,1998-10-02,1998,10,2,39.0,-18.2,13,21.464153639382097,76.11523846825192,76.11523846825192,1019.3006326828212,6.997066982995145
AL101998,JEANNE,1998-10-02,1800,,EX,39.0,-16.8,40,1003,1998-10-02,1998,10,2,39.0,-16.8,13,19.97780062429921,79.88045416507694,79.88045416507694,1017.1252838213825,6.569982103517953
AL101998,JEANNE,1998-10-03,0,,EX,39.0,-15.5,40,1003,1998-10-03,1998,10,3,39.0,-15.5,13,19.827427336625252,80.48709591491377,80.48709591491377,1016.989991873851,6.655747880981319
AL101998,JEANNE,1998-10-03,600,,EX,39.0,-14.3,40,1003,1998-10-03,1998,10,3,39.0,-14.3,13,19.790066410498454,78.65790177976206,78.65790177976206,1015.7814466783423,6.190702421379632
AL101998,JEANNE,1998-10-03,1200,,EX,39.0,-13.0,40,1003,1998-10-03,1998,10,3,39.0,-13.0,13,19.619995117189376,78.69995117187453,78.69995117187453,1015.4300537109415,6.1999511718749
AL101998,JEANNE,1998-10-03,1800,,EX,39.0,-11.0,35,1003,1998-10-03,1998,10,3,39.0,-11.0,13,20.589996337889104,82.3000488281166,82.3000488281166,1014.8699951171917,6.399902343749363
AL101998,JEANNE,1998-10-04,0,,EX,39.1,-9.0,30,1003,1998-10-04,1998,10,4,39.1,-9.0,13,19.69980819789145,81.84619360754984,81.84619360754984,1015.0091236959288,6.0981334000301795
AL101998,JEANNE,1998-10-04,600,,EX,39.3,-7.0,30,1004,1998-10-04,1998,10,4,39.3,-7.0,13,21.093048075377055,79.9251517326546,79.9251517326546,1017.4250305189806,5.06593475478666
AL101998,JEANNE,1998-10-04,1200,,EX,39.5,-5.0,25,1004,1998-10-04,1998,10,4,39.5,-5.0,13,21.21095963037951,79.44729604195122,79.44729604195122,1019.8613309462929,6.26482976514735
AL111998,KARL,1998-09-23,1200,,TD,33.3,-65.4,25,1003,1998-09-23,1998,9,23,33.3,-65.4,6,26.90341427269058,78.56040334643616,78.56040334643616,1009.779438966238,4.897304547015286
AL111998,KARL,1998-09-23,1800,,TD,33.2,-62.8,30,1004,1998-09-23,1998,9,23,33.2,-62.8,6,25.73642275572054,78.8206136741715,78.8206136741715,1011.0838141416846,4.87247192652829
AL111998,KARL,1998-09-24,0,,TS,33.2,-60.7,35,1003,1998-09-24,1998,9,24,33.2,-60.7,6,26.293874416065275,78.53809337507433,78.53809337507433,1011.1681167392992,4.991267928788823
AL111998,KARL,1998-09-24,600,,TS,32.9,-59.2,35,1002,1998-09-24,1998,9,24,32.9,-59.2,6,26.294487192376366,78.53955213802278,78.53955213802278,1011.1732205587463,4.992327279182242
AL111998,KARL,1998-09-24,1200,,TS,32.5,-58.1,40,1001,1998-09-24,1998,9,24,32.5,-58.1,6,25.609237665062427,81.4608256938959,81.4608256938959,1011.8653405721972,7.444178132311937
AL111998,KARL,1998-09-24,1800,,TS,32.0,-57.2,45,1000,1998-09-24,1998,9,24,32.0,-57.2,6,25.607135523513694,81.48795821803921,81.48795821803921,1011.868337038784,7.464890429248697
AL111998,KARL,1998-09-25,0,,TS,31.4,-56.2,50,998,1998-09-25,1998,9,25,31.4,-56.2,6,27.336920224168985,77.31291748083086,77.31291748083086,1010.8828288227326,4.22529553347919
AL111998,KARL,1998-09-25,600,,TS,30.8,-55.1,55,994,1998-09-25,1998,9,25,30.8,-55.1,6,27.28575276743442,76.92085876486986,76.92085876486986,1011.058492506329,4.053133928479183
AL111998,KARL,1998-09-25,1200,,HU,30.4,-54.0,65,987,1998-09-25,1998,9,25,30.4,-54.0,6,27.75965468027483,78.67519475476747,78.67519475476747,1011.17416428158,4.511579360965999
AL111998,KARL,1998-09-25,1800,,HU,30.3,-52.9,70,984,1998-09-25,1998,9,25,30.3,-52.9,6,28.023863566422722,79.46744573551199,79.46744573551199,1008.299425055138,4.852030734833162
AL111998,KARL,1998-09-26,0,,HU,30.5,-51.8,75,981,1998-09-26,1998,9,26,30.5,-51.8,6,28.07440609434771,79.56907123370492,79.56907123370492,1007.9667515729627,4.829020849955073
AL111998,KARL,1998-09-26,600,,HU,31.1,-51.0,75,979,1998-09-26,1998,9,26,31.1,-51.0,6,28.130905433050618,79.68185371071597,79.68185371071597,1007.5989038305033,4.804005847542535
AL111998,KARL,1998-09-26,1200,,HU,31.8,-49.9,75,977,1998-09-26,1998,9,26,31.8,-49.9,6,28.352441260997953,81.55400269117335,81.55400269117335,1008.5684226178704,5.423645905208651
AL111998,KARL,1998-09-26,1800,,HU,32.6,-48.8,80,973,1998-09-26,1998,9,26,32.6,-48.8,6,28.07277126122819,77.74136708575772,77.74136708575772,1011.1031277288238,5.189879823875647
AL111998,KARL,1998-09-27,0,,HU,33.9,-47.3,90,970,1998-09-27,1998,9,27,33.9,-47.3,6,28.128899974243566,77.46947072544359,77.46947072544359,1011.2418188346079,5.193046217108819
AL111998,KARL,1998-09-27,600,,HU,35.5,-45.2,90,970,1998-09-27,1998,9,27,35.5,-45.2,6,26.19783552414073,71.55248347848882,71.55248347848882,1011.9101065740261,5.485122375021967
AL111998,KARL,1998-09-27,1200,,HU,37.4,-42.5,80,973,1998-09-27,1998,9,27,37.4,-42.5,6,25.606168167828432,78.54395443548945,78.54395443548945,1013.2848438967907,2.6990249455404034
AL111998,KARL,1998-09-27,1800,,HU,39.1,-39.0,70,983,1998-09-27,1998,9,27,39.1,-39.0,6,21.502892690608263,83.51492921455575,83.51492921455575,1018.7688710569548,5.092760889397965
AL111998,KARL,1998-09-28,0,,TS,40.4,-34.7,55,994,1998-09-28,1998,9,28,40.4,-34.7,6,18.09253346535608,83.97907379588436,83.97907379588436,1016.4676613880654,5.502337447510114
AL111998,KARL,1998-09-28,600,,EX,41.5,-30.0,40,1002,1998-09-28,1998,9,28,41.5,-30.0,6,20.748671085212425,85.9381383248814,85.9381383248814,1015.6768764135571,6.3487947163162195
AL111998,KARL,1998-09-28,1200,,EX,42.0,-25.0,35,1001,1998-09-28,1998,9,28,42.0,-25.0,6,18.03968622502055,86.1897980606962,86.1897980606962,1016.7984526079124,6.62076934023731
AL111998,KARL,1998-09-28,1800,,EX,43.0,-20.0,35,1000,1998-09-28,1998,9,28,43.0,-20.0,6,18.51307682504607,85.56338490674915,85.56338490674915,1014.2582156489547,6.183667300261731
AL111998,KARL,1998-09-29,0,,EX,46.0,-16.0,35,996,1998-09-29,1998,9,29,46.0,-16.0,6,11.98831380003659,88.8256978131741,88.8256978131741,1011.9452713909203,6.361722828136761
AL111998,KARL,1998-09-29,600,,EX,48.0,-14.0,35,994,1998-09-29,1998,9,29,48.0,-14.0,6,11.216804193174205,89.50701535469207,89.50701535469207,1012.3951635808735,7.452547895843285
AL111998,KARL,1998-09-29,1200,,EX,49.0,-11.0,35,994,1998-09-29,1998,9,29,49.0,-11.0,6,10.510009765627226,84.89990234376022,84.89990234376022,1011.5100097656269,6.5000000000012985
AL111998,KARL,1998-09-29,1800,,EX,49.0,-8.0,35,991,1998-09-29,1998,9,29,49.0,-8.0,6,11.823642612447275,87.09328348668633,87.09328348668633,1012.9952909237098,7.435169660873744
AL121998,LISA,1998-10-05,0,,TD,13.9,-46.4,30,1008,1998-10-05,1998,10,5,13.9,-46.4,5,29.87022556412279,84.87618414619841,84.87618414619841,1008.753932851658,3.69016255003179
AL121998,LISA,1998-10-05,600,,TS,14.2,-47.1,35,1007,1998-10-05,1998,10,5,14.2,-47.1,5,29.71626987014215,87.8583649812399,87.8583649812399,1007.7848327846082,6.216214374701727
AL121998,LISA,1998-10-05,1200,,TS,14.8,-47.8,35,1007,1998-10-05,1998,10,5,14.8,-47.8,5,29.716307882122287,87.85896320930581,87.85896320930581,1007.7844679105508,6.216368945616567
AL121998,LISA,1998-10-05,1800,,TS,15.7,-48.5,40,1006,1998-10-05,1998,10,5,15.7,-48.5,5,29.697353886841192,87.42407087190055,87.42407087190055,1008.0209140614543,6.068457863410826
AL121998,LISA,1998-10-06,0,,TS,16.5,-49.2,40,1006,1998-10-06,1998,10,6,16.5,-49.2,5,29.874283989141894,85.41555431502057,85.41555431502057,1009.496248725812,4.084677441388418
AL121998,LISA,1998-10-06,600,,TS,17.1,-49.3,45,1005,1998-10-06,1998,10,6,17.1,-49.3,5,29.89284801150627,85.44978201466493,85.44978201466493,1009.4734252000214,4.050265722219059
AL121998,LISA,1998-10-06,1200,,TS,17.6,-48.9,45,1005,1998-10-06,1998,10,6,17.6,-48.9,5,29.64935155335985,83.26644895595955,83.26644895595955,1010.4633803748584,4.9985005098009765
AL121998,LISA,1998-10-06,1800,,TS,18.2,-48.5,45,1005,1998-10-06,1998,10,6,18.2,-48.5,5,29.320879376972623,85.24098671894528,85.24098671894528,1010.2783419672179,4.243346366090429
AL121998,LISA,1998-10-07,0,,TS,18.9,-48.0,50,1004,1998-10-07,1998,10,7,18.9,-48.0,5,29.306375413073944,85.47181891166962,85.47181891166962,1010.2373681315881,4.227937673601966
AL121998,LISA,1998-10-07,600,,TS,19.6,-47.5,50,1003,1998-10-07,1998,10,7,19.6,-47.5,5,29.301821853289727,85.54326647206142,85.54326647206142,1010.2248518389767,4.223095732507568
AL121998,LISA,1998-10-07,1200,,TS,20.4,-46.6,50,1002,1998-10-07,1998,10,7,20.4,-46.6,5,29.379506469377706,80.40008134365351,80.40008134365351,1011.2679115292106,3.8143307227771057
AL121998,LISA,1998-10-07,1800,,TS,21.5,-45.3,50,1001,1998-10-07,1998,10,7,21.5,-45.3,5,29.385572099317706,79.99531788825537,79.99531788825537,1011.217574610593,3.8060259830719962
AL121998,LISA,1998-10-08,0,,TS,22.9,-43.9,55,1000,1998-10-08,1998,10,8,22.9,-43.9,5,29.085050186847933,81.9319961400919,81.9319961400919,1012.8124378669389,2.5233140016267037
AL121998,LISA,1998-10-08,600,,TS,24.6,-42.1,55,999,1998-10-08,1998,10,8,24.6,-42.1,5,28.710246879112628,78.94942943579551,78.94942943579551,1013.7980968204071,4.272459501335274
AL121998,LISA,1998-10-08,1200,,TS,26.9,-40.1,55,999,1998-10-08,1998,10,8,26.9,-40.1,5,27.375083479801525,84.27785883158892,84.27785883158892,1012.6116035936137,4.231265127053518
AL121998,LISA,1998-10-08,1800,,TS,29.6,-38.6,60,999,1998-10-08,1998,10,8,29.6,-38.6,5,27.27245158555191,77.95947388844303,77.95947388844303,1014.8206256663998,4.6310583975610005
AL121998,LISA,1998-10-09,0,,TS,32.9,-37.8,60,999,1998-10-09,1998,10,9,32.9,-37.8,5,26.608596577208132,79.22657100525514,79.22657100525514,1014.1403191519945,6.461614305163683
AL121998,LISA,1998-10-09,600,,TS,36.8,-37.9,60,997,1998-10-09,1998,10,9,36.8,-37.9,5,23.075440781892343,75.3230608512498,75.3230608512498,1016.5853328310853,5.464295374125057
AL121998,LISA,1998-10-09,1200,,HU,41.6,-38.7,65,995,1998-10-09,1998,10,9,41.6,-38.7,5,18.233478564306743,77.97690025997551,77.97690025997551,1017.4765518992684,4.92595302134264
AL121998,LISA,1998-10-09,1800,,HU,47.1,-39.3,65,997,1998-10-09,1998,10,9,47.1,-39.3,5,9.386785699891876,82.70982214666303,82.70982214666303,1016.5719905024098,3.2811160165543924
AL121998,LISA,1998-10-10,0,,EX,52.1,-32.0,60,999,1998-10-10,1998,10,10,52.1,-32.0,5,9.234570470422028,89.5859419188048,89.5859419188048,1010.3870883577603,5.998584374533381
AL131998,MITCH,1998-10-22,0,,TD,11.6,-76.1,30,1002,1998-10-22,1998,10,22,11.6,-76.1,18,29.041977897637494,81.0324404507246,81.0324404507246,1008.7134236334182,5.653402824037285
AL131998,MITCH,1998-10-22,600,,TD,11.9,-77.1,30,1002,1998-10-22,1998,10,22,11.9,-77.1,18,29.20683581721843,76.00044285366916,76.00044285366916,1006.383863238018,6.8397950889430295
AL131998,MITCH,1998-10-22,1200,,TD,12.0,-77.9,30,1002,1998-10-22,1998,10,22,12.0,-77.9,18,28.942619841220782,82.09337631314911,82.09337631314911,1008.7156959336376,5.736331042724385
AL131998,MITCH,1998-10-22,1800,,TS,11.6,-77.9,35,1001,1998-10-22,1998,10,22,11.6,-77.9,18,29.20812500087136,76.13644384754406,76.13644384754406,1006.4419085850936,6.816034403984111
AL131998,MITCH,1998-10-23,0,,TS,11.8,-77.6,40,1000,1998-10-23,1998,10,23,11.8,-77.6,18,29.207534631333512,76.07556235424538,76.07556235424538,1006.415894950633,6.826661395741711
AL131998,MITCH,1998-10-23,600,,TS,12.2,-77.6,45,999,1998-10-23,1998,10,23,12.2,-77.6,18,28.94218795109777,82.09723195490838,82.09723195490838,1008.7171986091498,5.734931939237875
AL131998,MITCH,1998-10-23,1200,,TS,12.5,-77.8,45,999,1998-10-23,1998,10,23,12.5,-77.8,18,28.942049519258248,82.09819709175635,82.09819709175635,1008.717645774244,5.734532753800973
AL131998,MITCH,1998-10-23,1800,,TS,12.9,-78.0,50,998,1998-10-23,1998,10,23,12.9,-78.0,18,28.941810841859922,82.09999269032703,82.09999269032703,1008.7184339670223,5.733820204767015
AL131998,MITCH,1998-10-24,0,,TS,13.4,-77.9,55,997,1998-10-24,1998,10,24,13.4,-77.9,18,28.941234277125293,82.10485821126524,82.10485821126524,1008.7204076564398,5.732000266445168
AL131998,MITCH,1998-10-24,600,,HU,13.9,-77.8,65,990,1998-10-24,1998,10,24,13.9,-77.8,18,28.940654528840266,82.10974517038261,82.10974517038261,1008.7223938873432,5.730168909768638
AL131998,MITCH,1998-10-24,1200,,HU,14.5,-77.9,75,985,1998-10-24,1998,10,24,14.5,-77.9,18,28.546141992475217,85.41580643915457,85.41580643915457,1008.7690605637508,6.015623884494347
AL131998,MITCH,1998-10-24,1800,,HU,15.0,-78.1,90,980,1998-10-24,1998,10,24,15.0,-78.1,18,28.545319650996074,85.41722474577212,85.41722474577212,1008.7696651399312,6.015268410516608
AL131998,MITCH,1998-10-25,0,,HU,15.5,-78.4,100,965,1998-10-25,1998,10,25,15.5,-78.4,18,28.544623424523024,85.41886367226557,85.41886367226557,1008.7701171521176,6.015035903032149
AL131998,MITCH,1998-10-25,600,,HU,16.0,-78.9,105,951,1998-10-25,1998,10,25,16.0,-78.9,18,28.514412140714384,85.43148016323089,85.43148016323089,1008.5231598583914,6.290317758555054
AL131998,MITCH,1998-10-25,1200,,HU,16.2,-79.6,115,945,1998-10-25,1998,10,25,16.2,-79.6,18,28.59039843764034,85.3365659698281,85.3365659698281,1008.0047099373917,6.874947487771627
AL131998,MITCH,1998-10-25,1800,,HU,16.4,-80.3,125,926,1998-10-25,1998,10,25,16.4,-80.3,18,28.590746774865096,85.33708520514462,85.33708520514462,1008.0043165434981,6.874384268957087
AL131998,MITCH,1998-10-26,0,,HU,16.4,-81.0,130,923,1998-10-26,1998,10,26,16.4,-81.0,18,28.85465755795212,84.01033687429023,84.01033687429023,1007.838808810376,6.497316479422674
AL131998,MITCH,1998-10-26,600,,HU,16.4,-81.8,135,922,1998-10-26,1998,10,26,16.4,-81.8,18,28.8550140629139,84.01788623772786,84.01788623772786,1007.8389281808924,6.499031927985312
AL131998,MITCH,1998-10-26,1200,,HU,16.6,-82.6,145,914,1998-10-26,1998,10,26,16.6,-82.6,18,28.855330082491147,84.02296588536849,84.02296588536849,1007.8390576524563,6.500138155295276
AL131998,MITCH,1998-10-26,1800,,HU,16.9,-83.1,155,905,1998-10-26,1998,10,26,16.9,-83.1,18,29.49931330050651,84.19837826088535,84.19837826088535,1008.107367738142,6.713256829334531
AL131998,MITCH,1998-10-27,0,,HU,17.2,-83.8,155,910,1998-10-27,1998,10,27,17.2,-83.8,18,29.498782909876233,84.20167463379501,84.20167463379501,1008.1067890167168,6.714189960218749
AL131998,MITCH,1998-10-27,600,,HU,17.3,-84.4,150,917,1998-10-27,1998,10,27,17.3,-84.4,18,29.497896375714458,84.2064175726015,84.2064175726015,1008.1058741796919,6.715451846278403
AL131998,MITCH,1998-10-27,1200,,HU,17.1,-85.0,150,922,1998-10-27,1998,10,27,17.1,-85.0,18,29.521305341624398,82.14170237874546,82.14170237874546,1008.3620165276012,5.968844296806999
AL131998,MITCH,1998-10-27,1800,,HU,16.9,-85.4,145,928,1998-10-27,1998,10,27,16.9,-85.4,18,29.51917127301652,82.14989029441031,82.14989029441031,1008.3604732400822,5.971118024803769
AL131998,MITCH,1998-10-28,0,,HU,16.6,-85.6,140,933,1998-10-28,1998,10,28,16.6,-85.6,18,29.517284822693494,82.1571580537348,82.1571580537348,1008.3591788953908,5.97308956807223
AL131998,MITCH,1998-10-28,600,,HU,16.3,-85.6,130,938,1998-10-28,1998,10,28,16.3,-85.6,18,29.51606689426454,82.16187380561014,82.16187380561014,1008.3584012993734,5.9743303572904916
AL131998,MITCH,1998-10-28,1200,,HU,16.3,-85.6,115,948,1998-10-28,1998,10,28,16.3,-85.6,18,29.51606689426454,82.16187380561014,82.16187380561014,1008.3584012993734,5.9743303572904916
AL131998,MITCH,1998-10-28,1800,,HU,16.3,-85.7,95,959,1998-10-28,1998,10,28,16.3,-85.7,18,29.515732324605395,82.16315239034873,82.16315239034873,1008.3581419546996,5.974696753257491
AL131998,MITCH,1998-10-29,0,,HU,16.2,-85.8,85,970,1998-10-29,1998,10,29,16.2,-85.8,18,29.51499161786717,82.16600409025092,82.16600409025092,1008.3576229956176,5.975477195149676
AL131998,MITCH,1998-10-29,600,,HU,16.1,-85.8,75,979,1998-10-29,1998,10,29,16.1,-85.8,18,29.514586660981095,82.16757262209113,82.16757262209113,1008.3573639755423,5.975890137318447
AL131998,MITCH,1998-10-29,1200,L,HU,15.9,-85.7,70,987,1998-10-29,1998,10,29,15.9,-85.7,18,29.307155217055627,84.48819180080588,84.48819180080588,1007.7950002099078,6.965219791533923
AL131998,MITCH,1998-10-29,1800,,TS,15.8,-85.6,60,994,1998-10-29,1998,10,29,15.8,-85.6,18,29.307093964139057,84.48829341164307,84.48829341164307,1007.7949382050593,6.965239086264574
AL131998,MITCH,1998-10-30,0,,TS,15.6,-85.7,55,995,1998-10-30,1998,10,30,15.6,-85.7,18,29.30604730942687,84.4935478642932,84.4935478642932,1007.7937557308379,6.966187159054328
AL131998,MITCH,1998-10-30,600,,TS,15.4,-85.9,50,996,1998-10-30,1998,10,30,15.4,-85.9,18,29.304691263940384,84.50048980524505,84.50048980524505,1007.7922199771475,6.967438996338903
AL131998,MITCH,1998-10-30,1200,,TS,15.2,-86.1,45,997,1998-10-30,1998,10,30,15.2,-86.1,18,29.303333931228646,84.50743487560831,84.50743487560831,1007.7906839638894,6.968691319608437
AL131998,MITCH,1998-10-30,1800,,TS,14.9,-86.5,45,998,1998-10-30,1998,10,30,14.9,-86.5,18,29.300981421946013,84.51956669790789,84.51956669790789,1007.7880206799327,6.970878407013975
AL131998,MITCH,1998-10-31,0,,TS,14.7,-87.0,45,999,1998-10-31,1998,10,31,14.7,-87.0,18,28.55698030798204,83.69018508575543,83.69018508575543,1009.4195966141618,5.535802389935346
AL131998,MITCH,1998-10-31,600,,TS,14.5,-87.7,40,1000,1998-10-31,1998,10,31,14.5,-87.7,18,28.641387443235672,83.51990111672505,83.51990111672505,1009.2934163482364,5.5922703390997635
AL131998,MITCH,1998-10-31,1200,,TS,14.5,-88.5,35,1000,1998-10-31,1998,10,31,14.5,-88.5,18,28.724878491204297,83.34134782473177,83.34134782473177,1009.1594813270518,5.652491846826418
AL131998,MITCH,1998-10-31,1800,,TD,14.6,-89.2,30,1001,1998-10-31,1998,10,31,14.6,-89.2,18,29.151669250862852,85.04056107718135,85.04056107718135,1009.5710442494402,4.168582956113938
AL131998,MITCH,1998-11-01,0,,TD,14.6,-90.0,30,1002,1998-11-01,1998,11,1,14.6,-90.0,18,28.344896541064188,85.4903611082537,85.4903611082537,1008.8312026323536,4.172304864155523
AL131998,MITCH,1998-11-01,600,,TD,14.7,-90.8,25,1003,1998-11-01,1998,11,1,14.7,-90.8,18,28.345190377582266,85.27530239624515,85.27530239624515,1008.8995673906694,4.263713853775186
AL131998,MITCH,1998-11-01,1200,,TD,14.9,-91.5,25,1005,1998-11-01,1998,11,1,14.9,-91.5,18,28.359394744264,83.66356562040905,83.66356562040905,1009.6111030065645,4.969704123205343
AL131998,MITCH,1998-11-01,1800,,TD,15.5,-92.2,25,1005,1998-11-01,1998,11,1,15.5,-92.2,18,28.35948959763794,83.66459832387663,83.66459832387663,1009.6110920257665,4.9697858964979735
AL131998,MITCH,1998-11-02,0,,LO,16.3,-92.7,20,1005,1998-11-02,1998,11,2,16.3,-92.7,18,28.202680048403028,82.3953107319498,82.3953107319498,1009.5610600694563,4.894675932243464
AL131998,MITCH,1998-11-02,600,,LO,17.1,-93.1,20,1005,1998-11-02,1998,11,2,17.1,-93.1,18,28.20465485272992,78.34157625091399,78.34157625091399,1011.6104544955151,3.3419095220756097
